Date,Symbol,Series,Prev Close,open,high,low,last,close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,signal,quantity,netWorth,balance
2004-05-05,BLUEDART,EQ,132.6,135.9,138.0,131.0,131.0,131.85,133.71,25858,345744645000.0,,20638.0,0.7981,buy,201.09504764192505,61105.48873950849,34576.92075397964
2004-05-06,BLUEDART,EQ,131.85,136.5,136.5,134.0,136.0,135.1,135.3,44490,601932260000.0,,41220.0,0.9265,buy,397.2036177428702,61744.86169040372,8056.158665521314
2004-05-07,BLUEDART,EQ,135.1,145.0,145.0,136.0,141.0,138.55,141.33,31879,450551975000.0,,24460.0,0.7673000000000001,sell,307.0440166572285,63088.719903795994,20535.279783206563
2004-05-10,BLUEDART,EQ,138.55,142.0,142.0,135.0,137.0,136.9,136.83,29714,406590870000.0,,26575.0,0.8944,buy,313.9938907788827,62569.60566358115,19582.890578184848
2004-05-11,BLUEDART,EQ,136.9,124.5,135.5,124.5,133.1,133.95,134.15,17801,238796680000.0,,10517.0,0.5908,sell,182.429086655752,61642.37224801618,37188.372984965914
2004-05-12,BLUEDART,EQ,133.95,134.0,136.0,133.0,134.0,133.4,133.64,7963,106419460000.00002,,7288.0,0.9152,buy,257.40672805617686,61524.41314484323,27176.35360478642
2004-05-13,BLUEDART,EQ,133.4,124.25,145.0,120.2,142.5,140.75,135.03,49802,672483990000.0,,26439.0,0.5309,buy,406.88190864641547,63406.35057869331,6116.683305042265
2004-05-14,BLUEDART,EQ,140.75,138.0,142.7,130.1,133.0,131.25,138.05,77566,1070769300000.0,,69612.0,0.8975,sell,219.84537239612277,59519.933814884294,30640.68014251033
2004-05-17,BLUEDART,EQ,131.25,124.7,129.0,108.0,125.25,125.0,122.71,29142,357593885000.0,,26390.0,0.9056,buy,261.44466848416596,58121.35169202568,25435.568219493925
2004-05-18,BLUEDART,EQ,125.0,131.0,131.0,124.55,130.0,129.7,127.21,9300,118302450000.0,,7464.0,0.8026000000000001,buy,426.3403552056815,59344.94172189025,4027.210681145585
2004-05-19,BLUEDART,EQ,129.7,131.0,133.5,129.0,131.3,131.65,130.72,13491,176359085000.0,,10778.0,0.7989,sell,311.85312789683286,60154.918443973555,19084.381912880297
2004-05-20,BLUEDART,EQ,131.65,134.5,135.5,130.5,133.5,133.35,133.34,24187,322518990000.0,,19762.0,0.8170999999999999,sell,49.58553930766823,60669.99651792296,54022.79146830704
2004-05-21,BLUEDART,EQ,133.35,134.4,136.3,131.0,134.65,134.8,133.6,4442,59345619999.99999,,3839.0,0.8643000000000001,buy,395.75233446460044,60706.922166980716,7312.844197165425
2004-05-24,BLUEDART,EQ,134.8,135.0,140.9,135.0,140.0,140.0,138.71,32525,451160240000.00006,,31235.0,0.9603,sell,151.0598772129007,62718.171022209484,41535.53126838816
2004-05-25,BLUEDART,EQ,140.0,126.7,152.0,126.7,150.0,150.15,147.91,124991,1848736150000.0,,110391.0,0.8832,sell,142.17849359993627,64217.171831905194,42867.73747812528
2004-05-26,BLUEDART,EQ,150.15,151.0,153.05,147.75,148.0,148.0,149.46,15571,232725945000.00003,,12055.0,0.7742,buy,244.23088490601623,63910.154530915854,27748.87981091215
2004-05-27,BLUEDART,EQ,148.0,147.0,152.5,147.0,152.0,150.95,149.85,29976,449193045000.0,,24114.0,0.8044,buy,298.0302990114889,64615.5318874753,19619.737230131825
2004-05-28,BLUEDART,EQ,150.95,150.0,150.0,145.05,147.0,146.55,145.91,12355,180268600000.0,,11185.0,0.9053,sell,166.00781157680083,63296.07755026553,38948.28486815181
2004-05-31,BLUEDART,EQ,146.55,145.0,147.85,140.8,147.5,147.5,142.14,19152,272217325000.0,,18325.0,0.9568,buy,332.73653021499496,63434.43707572993,14331.206383019042
2004-06-01,BLUEDART,EQ,147.5,148.0,151.0,148.0,149.05,150.0,149.14,39257,585461550000.0,,37641.0,0.9588,buy,339.80000316581356,64241.68591526829,13270.625919453629
2004-06-02,BLUEDART,EQ,150.0,150.0,180.0,148.0,167.4,172.8,166.26,80085,1331494195000.0,,44797.0,0.5594,buy,368.6797108973865,71988.06646650622,8275.222009941812
2004-06-03,BLUEDART,EQ,172.8,176.75,204.0,166.0,180.2,186.7,190.35,660264,12567797100000.0,,169155.0,0.2562,buy,393.5252476186515,77107.72403448386,3631.9216423757707
2004-06-04,BLUEDART,EQ,186.7,184.9,194.15,169.1,171.75,171.05,179.35,292044,5237711665000.0,,60083.0,0.2057,buy,396.41043645054503,70944.41524754612,3137.9165811306893
2004-06-07,BLUEDART,EQ,171.05,174.6,195.0,173.0,181.0,178.8,182.91,186415,3409708795000.0005,,71536.0,0.3837,sell,330.98523733166775,74016.10261848815,14824.244157983496
2004-06-08,BLUEDART,EQ,178.8,184.0,185.0,172.0,177.6,175.45,177.0,62028,1097870755000.0,,23705.0,0.3822,sell,84.20885082779498,72895.6040478246,58077.864253075866
2004-06-09,BLUEDART,EQ,175.45,177.05,186.4,175.0,176.5,175.95,179.68,121244,2178556005000.0,,38166.0,0.3148,buy,381.1935030183165,72894.41155622639,5771.160250600697
2004-06-10,BLUEDART,EQ,175.95,175.9,176.5,171.0,171.25,171.8,173.37,37669,653061115000.0,,18222.0,0.4836999999999999,sell,61.162615210032186,71260.20406914747,60697.485469538486
2004-06-11,BLUEDART,EQ,171.8,175.0,175.5,160.3,160.35,161.7,165.97,17080,283480085000.0,,10032.0,0.5874,buy,304.44377268973216,70587.48034900069,21319.583741906543
2004-06-14,BLUEDART,EQ,161.7,150.0,161.9,135.0,144.05,144.85,147.71,59754,882641460000.0,,38602.0,0.6459999999999999,buy,364.9847162856907,65418.26421601424,12541.458706352076
2004-06-15,BLUEDART,EQ,144.85,120.15,157.8,120.15,145.5,145.2,149.35,66837,998177400000.0,,23531.0,0.3521,sell,79.91093463640931,65537.23951103436,53892.779088732255
2004-06-16,BLUEDART,EQ,145.2,148.0,154.5,145.0,147.05,146.85,149.5,59288,886354669999.9999,,13757.0,0.2319999999999999,buy,382.4952548795554,65627.69984008896,9413.837153598557
2004-06-17,BLUEDART,EQ,146.85,147.0,171.9,142.5,170.6,168.55,160.57,310383,4983829990000.0,,46482.0,0.1498,sell,126.27563801794321,73883.41236354763,52556.46775920127
2004-06-18,BLUEDART,EQ,168.55,175.0,175.0,157.0,157.6,159.75,165.43,209607,3467518979999.9995,,32987.0,0.1574,buy,424.56571252378285,72729.0009325677,4856.976517491086
2004-06-21,BLUEDART,EQ,159.75,159.8,166.0,155.2,156.0,156.85,160.16,57807,925833410000.0,,12704.0,0.2198,sell,306.4243102719962,71450.10852684642,23368.924981740627
2004-06-22,BLUEDART,EQ,156.85,158.9,158.9,152.0,153.3,153.1,155.11,28439,441124475000.0,,7364.0,0.2589,sell,224.82716954397057,70282.48688438324,35848.95470495589
2004-06-23,BLUEDART,EQ,153.1,145.1,154.55,145.1,148.0,147.1,149.21,28853,430527275000.0,,11890.0,0.4121,sell,9.452807170995413,68921.03134487396,67498.84184131547
2004-06-24,BLUEDART,EQ,147.1,140.1,153.8,140.1,152.45,152.15,151.04,38298,578449235000.0,,7684.0,0.2006,buy,418.0274351672726,68937.08645238243,5272.047562032276
2004-06-25,BLUEDART,EQ,152.15,154.4,157.0,153.05,154.1,154.45,154.46,19307,298209980000.0,,6044.0,0.313,sell,270.53743289307357,69836.38492361753,28029.098582431063
2004-06-28,BLUEDART,EQ,154.45,158.0,163.4,157.5,158.0,158.45,159.36,25479,406043930000.0,,14180.0,0.5565,sell,88.47497989744147,70895.75482433857,56848.046463911814
2004-06-29,BLUEDART,EQ,158.45,158.0,158.0,154.0,154.0,154.3,155.23,11216,174108445000.0,,5914.0,0.5273,sell,60.70426833345908,70499.73586208704,61128.78223743998
2004-06-30,BLUEDART,EQ,154.3,155.5,157.0,151.2,153.05,153.0,154.46,10914,168582435000.0,,7091.0,0.6497,buy,159.15595243239056,70416.53529245922,46050.61146263633
2004-07-01,BLUEDART,EQ,153.0,153.85,167.45,150.55,166.0,165.85,163.78,76632,1255109405000.0,,25540.0,0.3333,sell,95.34563155992136,72446.6261735483,56622.97023761865
2004-07-02,BLUEDART,EQ,165.85,166.0,166.0,160.15,162.6,162.05,162.75,29834,485545180000.0,,7505.0,0.2516,sell,34.16036622267511,72073.72983190391,66528.1274132715
2004-07-05,BLUEDART,EQ,162.05,162.05,163.5,154.0,154.0,154.6,157.22,16004,251622335000.0,,10450.0,0.653,buy,261.5571184178432,71809.32003129707,31337.433986009157
2004-07-06,BLUEDART,EQ,154.6,157.5,164.7,155.0,159.45,158.75,160.56,27059,434449165000.00006,,6392.0,0.2362,buy,402.9104102052828,72859.62653484177,8875.159079681864
2004-07-07,BLUEDART,EQ,158.75,161.0,161.75,157.0,157.25,157.5,159.07,6666,106034930000.0,,3373.0,0.506,buy,411.32997463578647,72333.54868701391,7547.751600479732
2004-07-08,BLUEDART,EQ,157.5,161.5,162.5,149.0,149.0,150.8,155.6,18010,280236260000.0,,11893.0,0.6604000000000001,sell,172.392362298154,69576.31177555634,43543.511749054196
2004-07-09,BLUEDART,EQ,150.8,141.05,154.9,136.0,150.1,151.1,150.78,13016,196251410000.0,,6406.0,0.4922,buy,254.62632461642573,69591.99769230527,31105.53449105705
2004-07-12,BLUEDART,EQ,151.1,153.85,153.95,148.25,150.0,149.9,150.67,11030,166192185000.0,,7132.0,0.6466,sell,13.393216011358845,69274.02055105928,67230.21662797668
2004-07-13,BLUEDART,EQ,149.9,144.25,153.9,144.25,148.5,149.4,150.08,15029,225549645000.00003,,9829.0,0.654,buy,124.17301945047966,69231.1631000737,50663.16349153823
2004-07-14,BLUEDART,EQ,149.4,152.9,153.0,149.25,150.0,149.8,150.28,6523,98025550000.0,,5132.0,0.7868,sell,0.9120152442220615,69264.28180522009,69109.19742320552
2004-07-15,BLUEDART,EQ,149.8,152.85,161.0,150.0,157.0,157.35,157.39,31938,502685440000.00006,,11429.0,0.3578,buy,60.61234544362604,69252.70302188386,59705.95661937243
2004-07-16,BLUEDART,EQ,157.35,161.85,161.85,156.2,157.55,157.5,158.14,8776,138787385000.0,,4756.0,0.5418999999999999,buy,408.7874855885916,69252.40102674354,4813.534461967531
2004-07-19,BLUEDART,EQ,157.5,159.0,164.65,159.0,163.1,163.25,162.94,40304,656703480000.0,,23247.0,0.5768,sell,208.90918764109907,71548.09148430511,37411.03646975576
2004-07-20,BLUEDART,EQ,163.25,163.0,167.2,159.55,162.3,161.15,163.08,20087,327569100000.0,,11876.0,0.5912,sell,189.2820295474728,71076.75205811887,40570.79008001684
2004-07-21,BLUEDART,EQ,161.15,160.15,166.0,160.1,164.85,164.25,163.28,12636,206315515000.0,,4074.0,0.3224,sell,20.76069595636423,71660.36343318925,68222.73949331409
2004-07-22,BLUEDART,EQ,164.25,164.0,167.5,163.5,163.55,164.5,165.5,23715,392475710000.0,,12006.0,0.5063000000000001,buy,174.04604777076284,71637.873978136,42982.08367947205
2004-07-23,BLUEDART,EQ,164.5,165.05,175.85,165.05,173.0,173.25,171.62,84120,1443637955000.0,,50713.0,0.6029,buy,316.5263269372099,73135.56145575672,18272.690605519518
2004-07-26,BLUEDART,EQ,173.25,174.0,178.0,168.35,168.55,170.45,173.59,30021,521131575000.0,,19691.0,0.6559,buy,329.39043060514774,72224.60303196694,16077.81144884931
2004-07-27,BLUEDART,EQ,170.45,171.0,174.0,168.75,170.05,170.3,171.84,28931,497160580000.0,,22700.0,0.7846,sell,217.23400747713654,72173.00178090598,35158.950068690916
2004-07-28,BLUEDART,EQ,170.3,172.0,172.0,163.0,168.0,168.1,166.82,12444,207592190000.0,,6626.0,0.5325,buy,385.3240919834038,71675.98672559757,6874.750919981896
2004-07-29,BLUEDART,EQ,168.1,169.0,173.0,166.7,168.1,168.35,168.98,10617,179401660000.0,,6877.0,0.6476999999999999,buy,425.7993037530881,71744.06180538793,53.93501665411259
2004-07-30,BLUEDART,EQ,168.35,170.0,170.0,165.2,168.0,168.0,168.03,5517,92704185000.0,,3709.0,0.6723,sell,156.3385822508269,71588.21804717291,45278.06682782161
2004-08-02,BLUEDART,EQ,168.0,165.5,171.0,165.25,166.5,167.75,167.84,7873,132139610000.00002,,2912.0,0.3699,buy,352.3865622029441,71503.86400039782,12358.13114221699
2004-08-03,BLUEDART,EQ,167.75,167.0,167.75,164.25,166.1,166.05,166.05,9437,156700620000.0,,7170.0,0.7598,sell,123.40968587923066,70871.91979601586,50341.71984545606
2004-08-04,BLUEDART,EQ,166.05,166.5,170.0,165.0,170.0,167.75,166.46,7472,124381820000.0,,6653.0,0.8904000000000001,buy,161.71674050483867,71043.694651697,43909.28542359687
2004-08-05,BLUEDART,EQ,167.75,169.8,169.9,166.15,166.4,166.5,167.27,9244,154620985000.0,,8405.0,0.9092,sell,2.532478921485648,70835.12271765251,70386.96079767152
2004-08-06,BLUEDART,EQ,166.5,166.3,169.9,166.0,166.0,166.85,167.75,9788,164192835000.0,,5600.0,0.5721,buy,59.68957473705575,70809.5049057214,60840.76269940682
2004-08-09,BLUEDART,EQ,166.85,165.1,169.4,164.0,166.5,167.55,165.85,11495,190644230000.0,,10291.0,0.8953,buy,182.46630702345007,70841.75094660051,40248.949963326864
2004-08-10,BLUEDART,EQ,167.55,173.4,175.0,169.05,171.25,171.05,172.33,13432,231477930000.0,,7527.0,0.5604,sell,135.1187933380106,71459.811779688,48339.643387005395
2004-08-11,BLUEDART,EQ,171.05,173.0,173.0,164.5,165.0,166.15,167.68,4737,79429770000.0,,4152.0,0.8765000000000001,sell,42.72129183973104,70789.63090011585,63676.1364160706
2004-08-12,BLUEDART,EQ,166.15,165.0,172.0,165.0,171.05,171.6,168.48,16029,270054835000.0,,10043.0,0.6265999999999999,buy,236.7448069400677,71007.11009576844,30348.406789661618
2004-08-13,BLUEDART,EQ,171.6,171.0,171.95,170.0,170.1,170.4,170.69,7769,132611300000.0,,6959.0,0.8956999999999999,buy,305.70197925814927,70689.72189224916,18586.354324497515
2004-08-16,BLUEDART,EQ,170.4,171.9,174.4,167.8,171.95,170.5,170.64,8428,143813215000.0,,5220.0,0.6194,sell,229.77838830670376,70708.54178801196,31518.38160946175
2004-08-17,BLUEDART,EQ,170.5,170.0,182.0,170.0,176.0,178.3,179.22,41375,741532595000.0,,22556.0,0.5452,sell,89.49548027391438,72487.86824454703,56505.811669205854
2004-08-18,BLUEDART,EQ,178.3,178.5,188.1,177.5,185.0,184.35,184.18,60183,1108472505000.0,,29482.0,0.4899,sell,75.63638491311492,73004.30345770197,59058.18097473947
2004-08-19,BLUEDART,EQ,184.35,185.25,187.9,185.0,185.75,185.4,185.62,16905,313790710000.0,,13670.0,0.8086,buy,194.63506732312246,73081.16673763098,36973.76290020526
2004-08-20,BLUEDART,EQ,185.4,186.05,187.0,182.5,185.0,185.0,184.88,13765,254493430000.0,,12262.0,0.8908,buy,380.47778588914707,72981.25035498291,2558.479062555998
2004-08-23,BLUEDART,EQ,185.0,186.0,195.0,186.0,190.0,190.7,190.86,38033,725908135000.0,,30876.0,0.8118000000000001,sell,165.96965881332451,75115.59283161633,43424.272196082
2004-08-24,BLUEDART,EQ,190.7,183.0,194.0,183.0,190.0,190.4,191.88,20103,385739165000.0,,13463.0,0.6697,buy,240.58624908604952,75024.89523413898,29203.06640936723
2004-08-25,BLUEDART,EQ,190.4,192.25,202.0,192.25,197.3,198.05,198.88,96612,1921424655000.0,,59391.0,0.6147,sell,208.83412699342597,76851.17304085934,35485.28568203088
2004-08-26,BLUEDART,EQ,198.05,200.0,207.5,200.0,205.9,203.6,205.38,71262,1463611470000.0,,47582.0,0.6677,buy,324.8971375770611,78003.91393789242,11831.226298247951
2004-08-27,BLUEDART,EQ,203.6,207.85,210.0,198.0,198.0,200.6,205.23,25330,519857835000.0,,15688.0,0.6193,buy,326.00972348585975,77005.5920962064,11607.818380209632
2004-08-30,BLUEDART,EQ,200.6,204.8,238.7,203.0,229.0,230.2,227.84,291739,6646872900000.0,,131877.0,0.452,sell,22.245310776134716,86655.25672665454,81464.45961818255
2004-08-31,BLUEDART,EQ,230.2,232.0,232.5,202.6,215.0,215.45,213.21,462353,9857731985000.0,,122499.0,0.2648999999999999,buy,57.522919953757494,86257.21182490078,73856.2981599664
2004-09-01,BLUEDART,EQ,215.45,219.4,222.65,210.65,216.0,214.2,216.2,134797,2914377780000.0,,67474.0,0.5006,buy,180.69848088349187,86177.70761406126,47445.70880366616
2004-09-02,BLUEDART,EQ,214.2,215.05,216.0,208.0,216.0,211.75,212.47,108752,2310654800000.0,,63357.0,0.5826,buy,201.43811874217218,85708.61213074556,43049.69886877403
2004-09-03,BLUEDART,EQ,211.75,214.9,217.3,209.1,216.0,215.9,214.49,55065,1181073850000.0,,17383.0,0.3157,sell,110.652962078216,86540.188705209,62630.61367719842
2004-09-06,BLUEDART,EQ,215.9,216.0,219.0,213.0,217.7,217.0,215.67,23255,501533960000.0,,15821.0,0.6803,sell,21.246621433088933,86642.3064481713,82012.388421271
2004-09-07,BLUEDART,EQ,217.0,217.0,217.4,212.0,212.0,215.2,215.63,30051,647983410000.0,,21616.0,0.7193,buy,21.78056373044489,86584.66135367173,81897.36913449761
2004-09-08,BLUEDART,EQ,215.2,216.0,217.0,215.0,215.05,215.0,215.46,23603,508547585000.0,,20332.0,0.8614,buy,303.6655741356806,86580.19033654327,21231.48662013482
2004-09-09,BLUEDART,EQ,215.0,209.0,217.9,209.0,215.55,216.65,215.19,28495,613173750000.0,,25665.0,0.9007,sell,87.1448810895526,87020.63325663001,68093.78556043
2004-09-10,BLUEDART,EQ,216.65,212.0,215.5,211.1,213.45,213.35,214.22,13593,291194515000.0,,10040.0,0.7386,buy,145.86031657231817,86686.14594088605,55554.320462021715
2004-09-13,BLUEDART,EQ,213.35,217.0,224.0,217.0,221.0,221.4,220.97,36429,804980010000.0,,22425.0,0.6156,buy,293.33290074910605,87847.79455113296,22871.23989514414
2004-09-14,BLUEDART,EQ,221.4,219.9,227.0,218.0,222.75,222.05,222.78,32742,729436685000.0,,19714.0,0.6021,sell,270.62051408225165,88005.81050648315,27909.482069059784
2004-09-15,BLUEDART,EQ,222.05,223.0,235.0,220.2,222.5,223.3,224.98,22298,501665830000.0,,12546.0,0.5627000000000001,sell,12.400208066835319,88339.04286362659,85512.41580796902
2004-09-16,BLUEDART,EQ,223.3,225.0,230.0,225.0,225.1,225.3,227.83,43323,987030020000.0,,32936.0,0.7602,buy,155.83021290640923,88306.18268542702,53165.320937522665
2004-09-17,BLUEDART,EQ,225.3,226.5,228.0,223.0,224.95,224.0,225.84,9011,203506745000.0,,4680.0,0.5194,sell,33.91315946156094,88071.28862855834,80447.43148919704
2004-09-20,BLUEDART,EQ,224.0,228.05,228.05,221.05,225.0,223.8,222.94,8819,196613260000.0,,7084.0,0.8033,buy,330.2305928902251,88037.19657669438,14065.27404626066
2004-09-21,BLUEDART,EQ,223.8,222.9,224.0,218.0,219.65,218.35,221.72,9056,200788845000.0,,7209.0,0.7959999999999999,sell,35.46525277868864,86171.12400384131,78362.9240476013
2004-09-22,BLUEDART,EQ,218.35,224.0,225.0,215.0,218.0,217.4,219.45,12136,266324335000.0,,6064.0,0.4997,buy,170.7611277261846,86073.0700016882,48920.18751080208
2004-09-23,BLUEDART,EQ,217.4,220.0,220.0,212.0,212.0,213.2,215.16,9384,201907805000.0,,6969.0,0.7426,buy,265.69645220691183,85326.45994202464,28659.736120331756
2004-09-24,BLUEDART,EQ,213.2,215.0,217.0,213.5,213.5,213.7,214.7,4831,103720625000.0,,3545.0,0.7338,sell,159.29752891565892,85439.06795694881,51374.44857776516
2004-09-27,BLUEDART,EQ,213.7,216.4,216.9,210.15,210.15,210.8,211.59,8118,171772120000.0,,4890.0,0.6024,buy,304.64145398569786,84954.36767318606,20705.31067359618
2004-09-28,BLUEDART,EQ,210.8,211.05,212.6,208.15,209.5,209.75,210.87,14045,296169825000.0,,10882.0,0.7748,sell,85.37440783258239,84603.85564709631,66650.58234128154
2004-09-29,BLUEDART,EQ,209.75,208.5,213.45,207.0,208.8,208.4,208.7,4713,98362595000.0,,3824.0,0.8114,sell,52.92592468436415,84442.6089335917,73406.08396548213
2004-09-30,BLUEDART,EQ,208.4,203.1,216.95,203.1,206.25,206.75,208.33,10492,218581790000.0,,9495.0,0.905,buy,162.71180155337075,84348.51889397443,50685.15569277236
2004-10-01,BLUEDART,EQ,206.75,210.0,214.9,205.1,213.5,211.3,209.43,8906,186521125000.0,,5413.0,0.6078,sell,75.23354366400373,85066.15936099959,69150.82742890359
2004-10-04,BLUEDART,EQ,211.3,213.05,217.9,212.0,215.0,215.0,214.89,28304,608214845000.0,,22510.0,0.7953,buy,388.92692212544324,85326.03931666439,1639.3069833249028
2004-10-05,BLUEDART,EQ,215.0,217.0,217.4,207.0,208.5,208.05,211.86,16735,354547295000.0,,13379.0,0.7995000000000001,sell,234.4887544226342,82555.55313152337,33738.03691310376
2004-10-06,BLUEDART,EQ,208.05,216.8,216.95,203.0,204.05,204.25,207.14,25633,530950470000.0,,18136.0,0.7075,sell,131.84143293715317,81632.3650039268,54682.786611099844
2004-10-07,BLUEDART,EQ,204.25,213.85,213.85,206.75,210.0,209.25,208.62,6636,138442060000.0,,5570.0,0.8394,sell,95.95786895525912,82270.60645319914,62183.91373854796
2004-10-08,BLUEDART,EQ,209.25,204.1,212.0,204.1,207.5,207.65,208.31,4762,99197205000.0,,3090.0,0.6489,buy,189.5875835504207,82109.56522710752,42722.26129262698
2004-10-09,BLUEDART,EQ,207.65,203.0,212.0,203.0,211.65,211.2,210.53,5631,118552055000.0,,4244.0,0.7537,sell,36.56519302464389,82763.15893847583,75008.27184279199
2004-10-11,BLUEDART,EQ,211.2,213.5,213.5,208.0,208.1,208.75,210.54,9774,205785430000.0,,5657.0,0.5788000000000001,sell,19.92860513057919,82641.2558866864,78477.6866779551
2004-10-12,BLUEDART,EQ,208.75,210.0,211.0,205.0,209.0,207.8,208.23,7612,158507790000.0,,6676.0,0.877,buy,368.2584154530203,82618.85082408946,6022.369158366841
2004-10-14,BLUEDART,EQ,207.8,209.0,226.0,208.05,219.0,218.5,215.13,15611,335846910000.0,,12021.0,0.77,sell,37.843569360856634,86486.83293485177,78145.81738563346
2004-10-15,BLUEDART,EQ,218.5,218.0,219.0,208.4,210.0,210.6,212.12,19897,422056865000.00006,,13092.0,0.658,buy,212.58426935215684,86115.67309302987,41308.62557604748
2004-10-18,BLUEDART,EQ,210.6,214.85,220.0,212.5,214.0,214.5,215.12,23854,513137630000.0,,19770.0,0.8288,buy,279.80795382239995,86907.95135208513,26874.725776861465
2004-10-19,BLUEDART,EQ,214.5,217.0,229.0,216.75,223.0,223.4,223.44,177889,3974809000000.0,,93281.0,0.5244,sell,138.30414984469107,89383.82266078562,58455.06363567301
2004-10-20,BLUEDART,EQ,223.4,224.0,240.0,224.0,236.9,235.7,235.09,183202,4306964730000.0,,79968.0,0.4365,sell,82.84228696108245,91053.3517540667,71514.35235625789
2004-10-21,BLUEDART,EQ,235.7,236.1,248.8,235.0,242.9,242.35,242.9,126449,3071399195000.0,,53377.0,0.4221,buy,129.35326347525208,91591.18060127622,60231.14526289068
2004-10-25,BLUEDART,EQ,242.35,242.0,262.0,242.0,254.0,253.35,254.95,233950,5964492815000.0,,97883.0,0.4184,buy,308.0396570111428,93002.7945643458,14915.677262770449
2004-10-26,BLUEDART,EQ,253.35,253.0,258.7,241.35,245.55,244.35,249.69,110871,2768391175000.0,,51141.0,0.4613,sell,274.01514347289503,90185.1674534432,23221.253255958225
2004-10-27,BLUEDART,EQ,244.35,249.75,255.0,242.5,244.6,243.85,248.91,59685,1485628005000.0,,31207.0,0.5229,sell,247.47375299767464,90039.84599182368,29686.899205273337
2004-10-28,BLUEDART,EQ,243.85,245.5,260.95,245.5,256.5,255.35,252.83,85357,2158056715000.0,,44259.0,0.5185000000000001,sell,132.70102653984827,92879.32203322955,58964.807690578295
2004-10-29,BLUEDART,EQ,255.35,258.0,268.7,258.0,265.05,266.25,263.01,111550,2933845210000.0,,56173.0,0.5036,sell,73.93313222145997,94296.45600681289,74596.1126009869
2004-11-01,BLUEDART,EQ,266.25,270.0,304.0,269.95,300.5,295.85,287.43,312484,8981736990000.0,,162446.0,0.5199,buy,227.30940068778153,96469.22976870585,29174.36720619991
2004-11-02,BLUEDART,EQ,295.85,305.0,314.95,298.2,308.25,310.6,304.93,255366,7786949830000.0,,119810.0,0.4692,sell,53.84249344666793,99776.66705982486,82999.30977390072
2004-11-03,BLUEDART,EQ,310.6,314.0,318.5,308.1,310.25,314.75,314.32,181839,5715493250000.0,,60769.0,0.3342,buy,111.41654436851309,99946.23458623944,64859.75581372231
2004-11-04,BLUEDART,EQ,314.75,314.0,317.4,292.1,297.0,299.0,305.37,250402,7646591109999.999,,129459.0,0.517,buy,130.3850889218336,98173.30257990773,59182.48939745803
2004-11-05,BLUEDART,EQ,299.0,295.1,304.9,291.0,298.0,302.85,300.32,160615,4823600625000.0,,97072.0,0.6043999999999999,sell,9.236195469091328,98669.61357743535,95835.74183723888
2004-11-08,BLUEDART,EQ,302.85,338.9,339.2,316.25,321.5,320.5,322.21,576103,18562402995000.0,,312652.0,0.5427000000000001,buy,288.49543464141135,98795.94248508265,6243.6530963556
2004-11-09,BLUEDART,EQ,320.5,328.95,330.0,323.5,325.5,325.65,325.41,318792,10373886250000.0,,196367.0,0.616,sell,7.735319328758521,100192.1913873312,97581.75511636943
2004-11-10,BLUEDART,EQ,325.65,328.5,328.5,324.5,327.35,327.25,326.72,109537,3578830495000.0005,,84178.0,0.7685,buy,222.20810260038633,100113.13836670565,27325.350572403593
2004-11-11,BLUEDART,EQ,327.25,329.9,329.9,325.25,327.2,326.65,326.42,68732,2243555550000.0,,58591.0,0.8525,sell,91.80282327319918,99909.62728681978,69879.63818013704
2004-11-12,BLUEDART,EQ,326.65,326.9,327.5,324.5,324.5,324.85,325.33,31639,1029313690000.0,,26424.0,0.8351999999999999,sell,79.7155550893855,99701.7853204358,73802.26070057941
2004-11-16,BLUEDART,EQ,324.85,328.4,328.4,324.65,326.0,326.0,325.97,112008,3651161105000.0,,99918.0,0.8921,buy,270.84168238312486,99789.53165971908,11432.836085322626
2004-11-17,BLUEDART,EQ,326.0,329.0,329.0,323.0,323.0,323.4,324.87,64159,2084328405000.0,,61230.0,0.9543,sell,200.68565842390746,99023.0361680252,34098.60577558512
2004-11-18,BLUEDART,EQ,323.4,323.0,325.0,320.15,325.0,323.75,323.33,28243,913182190000.0,,25244.0,0.8937999999999999,sell,112.68092756869412,99070.58769032516,62561.64585834606
2004-11-19,BLUEDART,EQ,323.75,309.8,319.0,295.0,315.0,316.05,309.76,285406,8840659255000.0,,138833.0,0.4864,buy,176.33276621612194,98174.45301643184,42424.36509022198
2004-11-22,BLUEDART,EQ,316.05,305.0,318.0,305.0,317.5,316.8,315.2,38510,1213824105000.0,,33615.0,0.8729000000000001,sell,30.372075224836294,98286.58542748942,88618.47164935524
2004-11-23,BLUEDART,EQ,316.8,324.4,325.0,319.0,323.0,322.7,322.13,47723,1537305980000.0,,32141.0,0.6735,buy,221.1705609449504,98419.54032440991,26986.229636132543
2004-11-24,BLUEDART,EQ,322.7,320.15,324.95,320.15,324.95,323.85,323.96,25161,815123060000.0,,22631.0,0.8994,buy,298.3706694515388,98612.31579815474,1959.9732411340374
2004-11-25,BLUEDART,EQ,323.85,324.0,326.35,322.0,326.0,325.8,324.78,29994,974147440000.0,,25289.0,0.8431000000000001,sell,68.22545791168028,99169.13734844538,76866.30185090026
2004-11-29,BLUEDART,EQ,325.8,322.0,323.8,320.05,321.0,321.0,321.71,18797,604726680000.0,,17608.0,0.9367,buy,141.02693149103047,98766.67384054963,53473.65955890988
